,x,y,SPEED_MAX_GUST,MEAN_TEMPERATURE,STATION_NAME,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,ID
347,-71.8236111111111,45.36888888888889,43.0,21.0,LENNOXVILLE,2022-05-27,25.3,16.6,2022,7.5,98.0,64.0,7024280.2022.5.27
348,-71.8236111111111,45.36888888888889,40.0,14.8,LENNOXVILLE,2022-05-28,18.4,11.3,2022,10.6,97.0,60.0,7024280.2022.5.28
349,-71.8236111111111,45.36888888888889,37.0,16.6,LENNOXVILLE,2022-05-29,23.9,9.2,2022,0.0,95.0,36.0,7024280.2022.5.29
350,-71.8236111111111,45.36888888888889,36.0,17.3,LENNOXVILLE,2022-05-30,25.0,9.7,2022,0.0,94.0,47.0,7024280.2022.5.30
351,-71.8236111111111,45.36888888888889,34.0,14.1,LENNOXVILLE,2022-05-31,21.6,6.7,2022,0.0,90.0,50.0,7024280.2022.5.31
352,-71.8236111111111,45.36888888888889,32.0,11.8,LENNOXVILLE,2022-06-01,18.3,5.4,2022,9.0,96.0,50.0,7024280.2022.6.1
353,-71.8236111111111,45.36888888888889,0.0,15.7,LENNOXVILLE,2022-06-02,21.4,9.9,2022,1.1,96.0,58.0,7024280.2022.6.2
354,-71.8236111111111,45.36888888888889,0.0,17.4,LENNOXVILLE,2022-06-03,22.4,12.5,2022,16.2,98.0,45.0,7024280.2022.6.3
355,-71.8236111111111,45.36888888888889,51.0,16.7,LENNOXVILLE,2022-06-04,23.7,9.7,2022,0.0,97.0,41.0,7024280.2022.6.4
356,-71.8236111111111,45.36888888888889,38.0,12.5,LENNOXVILLE,2022-06-05,17.6,7.4,2022,0.0,96.0,49.0,7024280.2022.6.5
357,-71.8236111111111,45.36888888888889,0.0,13.8,LENNOXVILLE,2022-06-06,22.0,5.5,2022,0.0,96.0,40.0,7024280.2022.6.6
358,-71.8236111111111,45.36888888888889,47.0,18.8,LENNOXVILLE,2022-06-07,26.7,10.9,2022,7.8,92.0,33.0,7024280.2022.6.7
359,-71.8236111111111,45.36888888888889,43.0,15.2,LENNOXVILLE,2022-06-08,19.7,10.6,2022,4.2,98.0,60.0,7024280.2022.6.8
360,-71.8236111111111,45.36888888888889,0.0,12.3,LENNOXVILLE,2022-06-09,15.3,9.2,2022,14.0,99.0,88.0,7024280.2022.6.9
361,-71.8236111111111,45.36888888888889,52.0,14.5,LENNOXVILLE,2022-06-10,18.6,10.3,2022,1.5,96.0,62.0,7024280.2022.6.10
362,-71.8236111111111,45.36888888888889,32.0,16.9,LENNOXVILLE,2022-06-11,23.2,10.6,2022,0.0,96.0,40.0,7024280.2022.6.11
363,-71.8236111111111,45.36888888888889,35.0,17.4,LENNOXVILLE,2022-06-12,25.8,9.0,2022,1.1,96.0,37.0,7024280.2022.6.12
364,-71.8236111111111,45.36888888888889,40.0,18.6,LENNOXVILLE,2022-06-13,23.1,14.0,2022,0.0,96.0,41.0,7024280.2022.6.13
365,-71.8236111111111,45.36888888888889,38.0,16.6,LENNOXVILLE,2022-06-14,22.6,10.7,2022,0.0,94.0,54.0,7024280.2022.6.14
366,-71.8236111111111,45.36888888888889,0.0,18.7,LENNOXVILLE,2022-06-15,25.9,11.5,2022,0.0,95.0,42.0,7024280.2022.6.15
367,-71.8236111111111,45.36888888888889,55.0,21.1,LENNOXVILLE,2022-06-16,25.5,16.8,2022,10.0,96.0,51.0,7024280.2022.6.16
368,-71.8236111111111,45.36888888888889,67.0,16.6,LENNOXVILLE,2022-06-17,24.1,9.0,2022,15.4,97.0,48.0,7024280.2022.6.17
369,-71.8236111111111,45.36888888888889,52.0,10.3,LENNOXVILLE,2022-06-18,12.1,8.6,2022,9.4,92.0,70.0,7024280.2022.6.18
370,-71.8236111111111,45.36888888888889,53.0,11.5,LENNOXVILLE,2022-06-19,17.6,5.4,2022,0.0,96.0,37.0,7024280.2022.6.19
371,-71.8236111111111,45.36888888888889,38.0,12.3,LENNOXVILLE,2022-06-20,21.3,3.3,2022,0.1,97.0,33.0,7024280.2022.6.20
372,-71.8236111111111,45.36888888888889,32.0,16.1,LENNOXVILLE,2022-06-21,24.3,8.0,2022,0.0,94.0,36.0,7024280.2022.6.21
373,-71.8236111111111,45.36888888888889,42.0,18.1,LENNOXVILLE,2022-06-22,21.5,14.6,2022,0.0,73.0,56.0,7024280.2022.6.22
374,-71.8236111111111,45.36888888888889,50.0,18.9,LENNOXVILLE,2022-06-23,23.6,14.2,2022,0.7,97.0,50.0,7024280.2022.6.23
375,-71.8236111111111,45.36888888888889,0.0,20.1,LENNOXVILLE,2022-06-24,25.5,14.7,2022,0.0,98.0,45.0,7024280.2022.6.24
376,-71.8236111111111,45.36888888888889,0.0,20.9,LENNOXVILLE,2022-06-25,28.8,13.0,2022,0.0,97.0,49.0,7024280.2022.6.25
377,-71.8236111111111,45.36888888888889,32.0,23.0,LENNOXVILLE,2022-06-26,31.9,14.1,2022,0.0,97.0,37.0,7024280.2022.6.26
378,-71.8236111111111,45.36888888888889,51.0,18.9,LENNOXVILLE,2022-06-27,24.1,13.8,2022,8.4,97.0,42.0,7024280.2022.6.27
379,-71.8236111111111,45.36888888888889,0.0,16.5,LENNOXVILLE,2022-06-28,22.4,10.7,2022,0.0,93.0,36.0,7024280.2022.6.28
380,-71.8236111111111,45.36888888888889,75.0,16.9,LENNOXVILLE,2022-06-29,25.0,8.7,2022,10.8,98.0,42.0,7024280.2022.6.29
381,-71.8236111111111,45.36888888888889,0.0,17.6,LENNOXVILLE,2022-06-30,21.9,13.3,2022,0.0,96.0,43.0,7024280.2022.6.30
382,-71.8236111111111,45.36888888888889,35.0,21.0,LENNOXVILLE,2022-07-01,27.7,14.2,2022,1.6,91.0,53.0,7024280.2022.7.1
383,-71.8236111111111,45.36888888888889,44.0,20.7,LENNOXVILLE,2022-07-02,25.0,16.4,2022,3.5,94.0,37.0,7024280.2022.7.2
384,-71.8236111111111,45.36888888888889,43.0,17.4,LENNOXVILLE,2022-07-03,23.7,11.0,2022,0.0,96.0,40.0,7024280.2022.7.3
385,-71.8236111111111,45.36888888888889,31.0,16.3,LENNOXVILLE,2022-07-04,23.2,9.4,2022,0.0,97.0,37.0,7024280.2022.7.4
386,-71.8236111111111,45.36888888888889,0.0,16.7,LENNOXVILLE,2022-07-05,21.9,11.6,2022,13.2,99.0,59.0,7024280.2022.7.5
387,-71.8236111111111,45.36888888888889,33.0,16.0,LENNOXVILLE,2022-07-06,21.9,10.0,2022,1.6,99.0,51.0,7024280.2022.7.6
388,-71.8236111111111,45.36888888888889,0.0,16.1,LENNOXVILLE,2022-07-07,24.7,7.6,2022,0.0,98.0,40.0,7024280.2022.7.7
389,-71.8236111111111,45.36888888888889,44.0,18.9,LENNOXVILLE,2022-07-08,25.0,12.8,2022,11.1,95.0,54.0,7024280.2022.7.8
390,-71.8236111111111,45.36888888888889,0.0,14.7,LENNOXVILLE,2022-07-09,20.6,8.8,2022,0.0,95.0,42.0,7024280.2022.7.9
391,-71.8236111111111,45.36888888888889,31.0,15.8,LENNOXVILLE,2022-07-10,24.7,6.8,2022,0.0,97.0,41.0,7024280.2022.7.10
392,-71.8236111111111,45.36888888888889,35.0,19.7,LENNOXVILLE,2022-07-11,26.8,12.6,2022,0.0,86.0,45.0,7024280.2022.7.11
393,-71.8236111111111,45.36888888888889,47.0,21.7,LENNOXVILLE,2022-07-12,27.3,16.0,2022,18.6,97.0,65.0,7024280.2022.7.12
394,-71.8236111111111,45.36888888888889,0.0,19.4,LENNOXVILLE,2022-07-13,24.8,13.9,2022,0.0,98.0,46.0,7024280.2022.7.13
395,-71.8236111111111,45.36888888888889,0.0,0.0,LENNOXVILLE,2022-07-14,0.0,0.0,2022,0.0,0.0,0.0,7024280.2022.7.14
396,-71.8236111111111,45.36888888888889,0.0,17.6,LENNOXVILLE,2022-07-15,25.0,10.1,2022,0.0,100.0,42.0,7024280.2022.7.15
397,-71.8236111111111,45.36888888888889,42.0,20.0,LENNOXVILLE,2022-07-16,27.2,12.8,2022,0.0,95.0,38.0,7024280.2022.7.16
398,-71.8236111111111,45.36888888888889,0.0,21.6,LENNOXVILLE,2022-07-17,29.3,14.0,2022,0.0,95.0,40.0,7024280.2022.7.17
399,-71.8236111111111,45.36888888888889,40.0,20.3,LENNOXVILLE,2022-07-18,27.1,13.5,2022,25.3,100.0,65.0,7024280.2022.7.18
400,-71.8236111111111,45.36888888888889,44.0,21.9,LENNOXVILLE,2022-07-19,26.9,16.9,2022,2.6,99.0,58.0,7024280.2022.7.19
401,-71.8236111111111,45.36888888888889,0.0,21.9,LENNOXVILLE,2022-07-20,29.7,14.1,2022,0.0,98.0,56.0,7024280.2022.7.20
402,-71.8236111111111,45.36888888888889,62.0,25.1,LENNOXVILLE,2022-07-21,30.5,19.7,2022,7.6,96.0,62.0,7024280.2022.7.21
403,-71.8236111111111,45.36888888888889,38.0,22.2,LENNOXVILLE,2022-07-22,28.4,16.1,2022,0.0,94.0,41.0,7024280.2022.7.22
404,-71.8236111111111,45.36888888888889,44.0,22.9,LENNOXVILLE,2022-07-23,30.1,15.8,2022,0.0,94.0,43.0,7024280.2022.7.23
405,-71.8236111111111,45.36888888888889,34.0,23.7,LENNOXVILLE,2022-07-24,30.4,17.0,2022,0.5,97.0,52.0,7024280.2022.7.24
406,-71.8236111111111,45.36888888888889,57.0,21.1,LENNOXVILLE,2022-07-25,26.1,16.2,2022,11.5,98.0,41.0,7024280.2022.7.25
407,-71.8236111111111,45.36888888888889,33.0,18.3,LENNOXVILLE,2022-07-26,23.9,12.6,2022,0.0,95.0,55.0,7024280.2022.7.26
408,-71.8236111111111,45.36888888888889,0.0,19.4,LENNOXVILLE,2022-07-27,26.5,12.3,2022,0.0,98.0,44.0,7024280.2022.7.27
409,-71.8236111111111,45.36888888888889,42.0,21.0,LENNOXVILLE,2022-07-28,29.0,13.0,2022,22.0,98.0,51.0,7024280.2022.7.28
410,-71.8236111111111,45.36888888888889,44.0,19.6,LENNOXVILLE,2022-07-29,24.8,14.4,2022,0.0,98.0,46.0,7024280.2022.7.29
411,-71.8236111111111,45.36888888888889,43.0,17.4,LENNOXVILLE,2022-07-30,22.0,12.9,2022,0.0,96.0,66.0,7024280.2022.7.30
412,-71.8236111111111,45.36888888888889,31.0,20.6,LENNOXVILLE,2022-07-31,26.6,14.7,2022,0.0,95.0,50.0,7024280.2022.7.31
413,-71.8236111111111,45.36888888888889,0.0,22.0,LENNOXVILLE,2022-08-01,28.7,15.3,2022,0.0,96.0,46.0,7024280.2022.8.1
414,-71.8236111111111,45.36888888888889,38.0,19.1,LENNOXVILLE,2022-08-02,24.6,13.6,2022,3.8,100.0,71.0,7024280.2022.8.2
415,-71.8236111111111,45.36888888888889,0.0,18.0,LENNOXVILLE,2022-08-03,25.3,10.6,2022,0.0,99.0,47.0,7024280.2022.8.3
416,-71.8236111111111,45.36888888888889,0.0,20.8,LENNOXVILLE,2022-08-04,25.9,15.7,2022,0.0,99.0,72.0,7024280.2022.8.4
417,-71.8236111111111,45.36888888888889,0.0,20.1,LENNOXVILLE,2022-08-05,26.3,13.9,2022,0.6,100.0,58.0,7024280.2022.8.5
418,-71.8236111111111,45.36888888888889,0.0,21.8,LENNOXVILLE,2022-08-06,31.3,12.2,2022,1.6,100.0,55.0,7024280.2022.8.6
419,-71.8236111111111,45.36888888888889,42.0,25.3,LENNOXVILLE,2022-08-07,31.4,19.3,2022,0.8,97.0,58.0,7024280.2022.8.7
420,-71.8236111111111,45.36888888888889,0.0,17.3,LENNOXVILLE,2022-08-08,20.1,14.4,2022,40.7,99.0,91.0,7024280.2022.8.8
421,-71.8236111111111,45.36888888888889,0.0,16.1,LENNOXVILLE,2022-08-09,18.0,14.1,2022,28.5,99.0,87.0,7024280.2022.8.9
422,-71.8236111111111,45.36888888888889,0.0,18.8,LENNOXVILLE,2022-08-10,22.6,15.1,2022,0.0,99.0,67.0,7024280.2022.8.10
423,-71.8236111111111,45.36888888888889,41.0,19.6,LENNOXVILLE,2022-08-11,25.9,13.4,2022,2.2,98.0,59.0,7024280.2022.8.11
424,-71.8236111111111,45.36888888888889,0.0,14.5,LENNOXVILLE,2022-08-12,18.4,10.6,2022,0.0,98.0,64.0,7024280.2022.8.12
425,-71.8236111111111,45.36888888888889,0.0,16.2,LENNOXVILLE,2022-08-13,22.2,10.1,2022,0.0,100.0,56.0,7024280.2022.8.13
426,-71.8236111111111,45.36888888888889,0.0,17.7,LENNOXVILLE,2022-08-14,25.0,10.3,2022,0.0,99.0,35.0,7024280.2022.8.14
427,-71.8236111111111,45.36888888888889,0.0,17.6,LENNOXVILLE,2022-08-15,26.5,8.8,2022,0.0,99.0,38.0,7024280.2022.8.15
428,-71.8236111111111,45.36888888888889,38.0,19.3,LENNOXVILLE,2022-08-16,26.8,11.9,2022,0.5,98.0,45.0,7024280.2022.8.16
429,-71.8236111111111,45.36888888888889,51.0,18.9,LENNOXVILLE,2022-08-17,24.5,13.2,2022,7.6,99.0,52.0,7024280.2022.8.17
430,-71.8236111111111,45.36888888888889,43.0,15.6,LENNOXVILLE,2022-08-18,17.0,14.1,2022,21.4,99.0,92.0,7024280.2022.8.18
431,-71.8236111111111,45.36888888888889,0.0,20.7,LENNOXVILLE,2022-08-19,27.0,14.4,2022,0.0,99.0,45.0,7024280.2022.8.19
432,-71.8236111111111,45.36888888888889,0.0,21.0,LENNOXVILLE,2022-08-20,29.1,12.9,2022,0.0,98.0,39.0,7024280.2022.8.20
433,-71.8236111111111,45.36888888888889,35.0,22.0,LENNOXVILLE,2022-08-21,29.8,14.3,2022,0.2,97.0,52.0,7024280.2022.8.21
434,-71.8236111111111,45.36888888888889,0.0,21.5,LENNOXVILLE,2022-08-22,25.8,17.1,2022,0.0,96.0,50.0,7024280.2022.8.22
435,-71.8236111111111,45.36888888888889,0.0,20.7,LENNOXVILLE,2022-08-23,24.3,17.1,2022,15.5,100.0,71.0,7024280.2022.8.23
436,-71.8236111111111,45.36888888888889,0.0,20.9,LENNOXVILLE,2022-08-24,26.4,15.5,2022,5.1,100.0,54.0,7024280.2022.8.24
437,-71.8236111111111,45.36888888888889,0.0,17.1,LENNOXVILLE,2022-08-25,22.3,11.9,2022,0.9,99.0,53.0,7024280.2022.8.25
438,-71.8236111111111,45.36888888888889,0.0,16.2,LENNOXVILLE,2022-08-26,20.6,11.9,2022,7.4,97.0,83.0,7024280.2022.8.26
439,-71.8236111111111,45.36888888888889,0.0,16.4,LENNOXVILLE,2022-08-27,22.1,10.7,2022,0.3,99.0,55.0,7024280.2022.8.27
440,-71.8236111111111,45.36888888888889,0.0,17.2,LENNOXVILLE,2022-08-28,25.5,8.9,2022,0.0,100.0,51.0,7024280.2022.8.28
441,-71.8236111111111,45.36888888888889,31.0,21.1,LENNOXVILLE,2022-08-29,29.0,13.3,2022,0.0,99.0,62.0,7024280.2022.8.29
442,-71.8236111111111,45.36888888888889,42.0,24.0,LENNOXVILLE,2022-08-30,30.3,17.8,2022,5.6,97.0,57.0,7024280.2022.8.30
443,-71.8236111111111,45.36888888888889,49.0,17.2,LENNOXVILLE,2022-08-31,22.0,12.3,2022,6.1,99.0,51.0,7024280.2022.8.31
444,-71.8236111111111,45.36888888888889,42.0,11.4,LENNOXVILLE,2022-09-01,15.6,7.2,2022,0.0,98.0,63.0,7024280.2022.9.1
445,-71.8236111111111,45.36888888888889,0.0,13.8,LENNOXVILLE,2022-09-02,22.3,5.3,2022,0.0,99.0,47.0,7024280.2022.9.2
446,-71.8236111111111,45.36888888888889,0.0,18.1,LENNOXVILLE,2022-09-03,26.4,9.8,2022,0.0,97.0,49.0,7024280.2022.9.3
447,-71.8236111111111,45.36888888888889,0.0,14.6,LENNOXVILLE,2022-09-04,18.2,10.9,2022,0.0,100.0,81.0,7024280.2022.9.4
448,-71.8236111111111,45.36888888888889,0.0,13.3,LENNOXVILLE,2022-09-05,14.8,11.7,2022,5.6,99.0,93.0,7024280.2022.9.5
449,-71.8236111111111,45.36888888888889,0.0,17.1,LENNOXVILLE,2022-09-06,21.6,12.5,2022,0.0,99.0,72.0,7024280.2022.9.6
450,-71.8236111111111,45.36888888888889,0.0,17.4,LENNOXVILLE,2022-09-07,24.0,10.7,2022,0.0,100.0,50.0,7024280.2022.9.7
451,-71.8236111111111,45.36888888888889,0.0,17.5,LENNOXVILLE,2022-09-08,25.7,9.3,2022,0.0,99.0,49.0,7024280.2022.9.8
452,-71.8236111111111,45.36888888888889,0.0,18.3,LENNOXVILLE,2022-09-09,25.8,10.8,2022,0.0,99.0,49.0,7024280.2022.9.9
453,-71.8236111111111,45.36888888888889,0.0,19.0,LENNOXVILLE,2022-09-10,27.2,10.8,2022,0.0,99.0,54.0,7024280.2022.9.10
454,-71.8236111111111,45.36888888888889,0.0,19.5,LENNOXVILLE,2022-09-11,27.0,12.0,2022,0.5,99.0,55.0,7024280.2022.9.11
455,-71.8236111111111,45.36888888888889,0.0,20.7,LENNOXVILLE,2022-09-12,25.6,15.9,2022,0.2,99.0,46.0,7024280.2022.9.12
456,-71.8236111111111,45.36888888888889,0.0,19.5,LENNOXVILLE,2022-09-13,23.6,15.5,2022,17.0,99.0,72.0,7024280.2022.9.13
457,-71.8236111111111,45.36888888888889,44.0,16.3,LENNOXVILLE,2022-09-14,22.2,10.4,2022,3.0,97.0,58.0,7024280.2022.9.14
458,-71.8236111111111,45.36888888888889,44.0,11.4,LENNOXVILLE,2022-09-15,15.3,7.4,2022,0.0,87.0,46.0,7024280.2022.9.15
459,-71.8236111111111,45.36888888888889,36.0,9.5,LENNOXVILLE,2022-09-16,15.7,3.3,2022,0.0,98.0,46.0,7024280.2022.9.16
460,-71.8236111111111,45.36888888888889,0.0,10.0,LENNOXVILLE,2022-09-17,18.3,1.6,2022,0.0,99.0,40.0,7024280.2022.9.17
461,-71.8236111111111,45.36888888888889,0.0,13.1,LENNOXVILLE,2022-09-18,15.4,10.9,2022,20.7,98.0,87.0,7024280.2022.9.18
462,-71.8236111111111,45.36888888888889,0.0,12.7,LENNOXVILLE,2022-09-19,14.5,10.8,2022,34.3,98.0,87.0,7024280.2022.9.19
463,-71.8236111111111,45.36888888888889,0.0,12.1,LENNOXVILLE,2022-09-20,13.9,10.4,2022,8.1,99.0,93.0,7024280.2022.9.20
464,-71.8236111111111,45.36888888888889,0.0,12.7,LENNOXVILLE,2022-09-21,15.7,9.8,2022,0.0,98.0,80.0,7024280.2022.9.21
465,-71.8236111111111,45.36888888888889,35.0,13.3,LENNOXVILLE,2022-09-22,19.0,7.6,2022,31.0,99.0,73.0,7024280.2022.9.22
466,-71.8236111111111,45.36888888888889,46.0,7.9,LENNOXVILLE,2022-09-23,10.3,5.4,2022,0.0,88.0,63.0,7024280.2022.9.23
467,-71.8236111111111,45.36888888888889,43.0,10.8,LENNOXVILLE,2022-09-24,16.7,4.9,2022,0.0,88.0,49.0,7024280.2022.9.24
468,-71.8236111111111,45.36888888888889,0.0,12.4,LENNOXVILLE,2022-09-25,16.9,8.0,2022,5.1,99.0,61.0,7024280.2022.9.25
469,-71.8236111111111,45.36888888888889,0.0,14.9,LENNOXVILLE,2022-09-26,19.4,10.3,2022,10.1,100.0,62.0,7024280.2022.9.26
470,-71.8236111111111,45.36888888888889,37.0,12.0,LENNOXVILLE,2022-09-27,16.7,7.3,2022,2.9,98.0,64.0,7024280.2022.9.27
471,-71.8236111111111,45.36888888888889,31.0,12.6,LENNOXVILLE,2022-09-28,16.4,8.8,2022,3.0,100.0,67.0,7024280.2022.9.28
472,-71.8236111111111,45.36888888888889,0.0,6.9,LENNOXVILLE,2022-09-29,12.3,1.5,2022,0.0,99.0,53.0,7024280.2022.9.29
473,-71.8236111111111,45.36888888888889,0.0,8.8,LENNOXVILLE,2022-09-30,17.4,0.2,2022,0.0,99.0,45.0,7024280.2022.9.30
474,-71.8236111111111,45.36888888888889,0.0,10.1,LENNOXVILLE,2022-10-01,17.0,3.2,2022,0.0,99.0,52.0,7024280.2022.10.1
475,-71.8236111111111,45.36888888888889,41.0,6.2,LENNOXVILLE,2022-10-02,13.1,-0.8,2022,0.0,97.0,35.0,7024280.2022.10.2
476,-71.8236111111111,45.36888888888889,0.0,6.4,LENNOXVILLE,2022-10-03,15.2,-2.4,2022,0.0,97.0,32.0,7024280.2022.10.3
477,-71.8236111111111,45.36888888888889,0.0,8.6,LENNOXVILLE,2022-10-04,19.1,-2.0,2022,0.0,99.0,22.0,7024280.2022.10.4
478,-71.8236111111111,45.36888888888889,0.0,10.8,LENNOXVILLE,2022-10-05,21.3,0.4,2022,0.0,98.0,21.0,7024280.2022.10.5
479,-71.8236111111111,45.36888888888889,0.0,13.1,LENNOXVILLE,2022-10-06,23.5,2.7,2022,0.0,96.0,35.0,7024280.2022.10.6
480,-71.8236111111111,45.36888888888889,46.0,12.4,LENNOXVILLE,2022-10-07,19.6,5.2,2022,3.7,98.0,63.0,7024280.2022.10.7
481,-71.8236111111111,45.36888888888889,37.0,5.4,LENNOXVILLE,2022-10-08,8.0,2.8,2022,0.0,88.0,53.0,7024280.2022.10.8
482,-71.8236111111111,45.36888888888889,36.0,4.9,LENNOXVILLE,2022-10-09,10.5,-0.8,2022,1.9,97.0,70.0,7024280.2022.10.9
483,-71.8236111111111,45.36888888888889,0.0,3.8,LENNOXVILLE,2022-10-10,9.5,-1.8,2022,0.0,99.0,49.0,7024280.2022.10.10
484,-71.8236111111111,45.36888888888889,0.0,6.3,LENNOXVILLE,2022-10-11,15.2,-2.7,2022,0.0,96.0,44.0,7024280.2022.10.11
485,-71.8236111111111,45.36888888888889,0.0,10.2,LENNOXVILLE,2022-10-12,20.1,0.2,2022,0.0,96.0,43.0,7024280.2022.10.12
486,-71.8236111111111,45.36888888888889,54.0,13.9,LENNOXVILLE,2022-10-13,20.2,7.7,2022,8.0,98.0,58.0,7024280.2022.10.13
487,-71.8236111111111,45.36888888888889,0.0,9.6,LENNOXVILLE,2022-10-14,12.2,7.1,2022,29.3,100.0,94.0,7024280.2022.10.14
488,-71.8236111111111,45.36888888888889,0.0,12.2,LENNOXVILLE,2022-10-15,18.4,6.0,2022,0.0,100.0,39.0,7024280.2022.10.15
489,-71.8236111111111,45.36888888888889,0.0,8.7,LENNOXVILLE,2022-10-16,14.7,2.7,2022,0.0,95.0,36.0,7024280.2022.10.16
490,-71.8236111111111,45.36888888888889,33.0,9.6,LENNOXVILLE,2022-10-17,17.2,2.0,2022,0.0,96.0,41.0,7024280.2022.10.17
491,-71.8236111111111,45.36888888888889,0.0,11.0,LENNOXVILLE,2022-10-18,14.7,7.2,2022,8.2,100.0,82.0,7024280.2022.10.18
492,-71.8236111111111,45.36888888888889,0.0,5.8,LENNOXVILLE,2022-10-19,11.3,0.3,2022,0.0,99.0,56.0,7024280.2022.10.19
493,-71.8236111111111,45.36888888888889,46.0,4.9,LENNOXVILLE,2022-10-20,9.3,0.6,2022,0.0,85.0,47.0,7024280.2022.10.20
494,-71.8236111111111,45.36888888888889,36.0,6.8,LENNOXVILLE,2022-10-21,13.2,0.3,2022,0.0,91.0,39.0,7024280.2022.10.21
495,-71.8236111111111,45.36888888888889,35.0,11.5,LENNOXVILLE,2022-10-22,20.6,2.3,2022,0.0,83.0,31.0,7024280.2022.10.22
496,-71.8236111111111,45.36888888888889,0.0,11.7,LENNOXVILLE,2022-10-23,21.3,2.1,2022,0.0,96.0,35.0,7024280.2022.10.23
497,-71.8236111111111,45.36888888888889,0.0,13.0,LENNOXVILLE,2022-10-24,19.1,6.9,2022,0.7,96.0,77.0,7024280.2022.10.24
498,-71.8236111111111,45.36888888888889,40.0,17.2,LENNOXVILLE,2022-10-25,23.6,10.7,2022,0.0,100.0,62.0,7024280.2022.10.25
499,-71.8236111111111,45.36888888888889,44.0,17.6,LENNOXVILLE,2022-10-26,22.3,13.0,2022,4.6,98.0,74.0,7024280.2022.10.26
500,-71.8236111111111,45.36888888888889,57.0,7.4,LENNOXVILLE,2022-10-27,15.0,-0.2,2022,0.0,90.0,54.0,7024280.2022.10.27
501,-71.8236111111111,45.36888888888889,0.0,3.0,LENNOXVILLE,2022-10-28,8.8,-2.9,2022,0.0,96.0,45.0,7024280.2022.10.28
502,-71.8236111111111,45.36888888888889,0.0,6.1,LENNOXVILLE,2022-10-29,15.8,-3.6,2022,0.0,96.0,28.0,7024280.2022.10.29
503,-71.8236111111111,45.36888888888889,0.0,7.6,LENNOXVILLE,2022-10-30,17.6,-2.3,2022,0.0,95.0,22.0,7024280.2022.10.30
504,-71.8236111111111,45.36888888888889,0.0,6.8,LENNOXVILLE,2022-10-31,14.8,-1.2,2022,0.0,93.0,36.0,7024280.2022.10.31
505,-71.8236111111111,45.36888888888889,0.0,8.5,LENNOXVILLE,2022-11-01,13.2,3.9,2022,0.8,100.0,82.0,7024280.2022.11.1
506,-71.8236111111111,45.36888888888889,0.0,5.7,LENNOXVILLE,2022-11-02,12.5,-1.0,2022,0.0,100.0,34.0,7024280.2022.11.2
507,-71.8236111111111,45.36888888888889,0.0,7.7,LENNOXVILLE,2022-11-03,18.0,-2.7,2022,0.0,96.0,40.0,7024280.2022.11.3
508,-71.8236111111111,45.36888888888889,0.0,10.5,LENNOXVILLE,2022-11-04,20.0,1.0,2022,0.0,97.0,42.0,7024280.2022.11.4
509,-71.8236111111111,45.36888888888889,49.0,16.9,LENNOXVILLE,2022-11-05,23.2,10.7,2022,0.0,81.0,49.0,7024280.2022.11.5
510,-71.8236111111111,45.36888888888889,49.0,17.5,LENNOXVILLE,2022-11-06,21.1,13.9,2022,37.3,100.0,67.0,7024280.2022.11.6
511,-71.8236111111111,45.36888888888889,75.0,10.7,LENNOXVILLE,2022-11-07,15.4,6.0,2022,0.0,97.0,29.0,7024280.2022.11.7
512,-71.8236111111111,45.36888888888889,51.0,2.0,LENNOXVILLE,2022-11-08,6.7,-2.8,2022,0.0,82.0,45.0,7024280.2022.11.8
513,-71.8236111111111,45.36888888888889,0.0,1.9,LENNOXVILLE,2022-11-09,8.7,-5.0,2022,0.0,93.0,34.0,7024280.2022.11.9
514,-71.8236111111111,45.36888888888889,0.0,11.8,LENNOXVILLE,2022-11-10,16.9,6.8,2022,0.0,48.0,31.0,7024280.2022.11.10
515,-71.8236111111111,45.36888888888889,0.0,12.2,LENNOXVILLE,2022-11-11,17.8,6.6,2022,19.4,100.0,45.0,7024280.2022.11.11
516,-71.8236111111111,45.36888888888889,41.0,13.7,LENNOXVILLE,2022-11-12,20.3,7.1,2022,12.9,99.0,73.0,7024280.2022.11.12
517,-71.8236111111111,45.36888888888889,43.0,2.6,LENNOXVILLE,2022-11-13,7.4,-2.1,2022,3.9,95.0,62.0,7024280.2022.11.13
518,-71.8236111111111,45.36888888888889,44.0,-1.4,LENNOXVILLE,2022-11-14,0.7,-3.4,2022,0.0,73.0,55.0,7024280.2022.11.14
519,-71.8236111111111,45.36888888888889,0.0,-1.9,LENNOXVILLE,2022-11-15,1.3,-5.1,2022,0.0,87.0,54.0,7024280.2022.11.15
520,-71.8236111111111,45.36888888888889,37.0,-0.4,LENNOXVILLE,2022-11-16,0.5,-1.3,2022,12.8,98.0,80.0,7024280.2022.11.16
521,-71.8236111111111,45.36888888888889,42.0,-3.0,LENNOXVILLE,2022-11-17,-0.6,-5.4,2022,0.5,86.0,69.0,7024280.2022.11.17
522,-71.8236111111111,45.36888888888889,0.0,-4.4,LENNOXVILLE,2022-11-18,0.2,-8.9,2022,1.7,97.0,72.0,7024280.2022.11.18
523,-71.8236111111111,45.36888888888889,0.0,-1.4,LENNOXVILLE,2022-11-19,1.2,-3.9,2022,0.3,95.0,57.0,7024280.2022.11.19
